frame,seconds,target_polarity,predicted_polarity,polarity_correct,effective_gate,nearest_anchor_seconds,teacher_error,teacher_iou,rollout_error,rollout_iou,oracle_polarity_rollout_error
1518,50.6,0,0,1,0.0,-1.0,0.2686818440755208,0.5531823545700436,0.3950703938802083,0.4322985893073973,0.3950703938802083
1519,50.63333333333333,0,0,1,0.0,-1.0,0.24881998697916666,0.5889560636186679,0.3667195638020833,0.4625348231141166,0.3667195638020833
1520,50.666666666666664,0,0,1,0.0,-1.0,0.22296651204427084,0.6288058846711715,0.3683420817057292,0.46087148670014005,0.3683420817057292
1521,50.7,0,0,1,0.0,-1.0,0.20644124348958334,0.6540934846602755,0.3826243082682292,0.4457776721823886,0.3826243082682292
1522,50.733333333333334,0,0,1,0.0,-1.0,0.19286600748697916,0.6743610281342074,0.38897705078125,0.4391583516088473,0.38897705078125
1523,50.766666666666666,0,0,1,0.0,-1.0,0.18234761555989584,0.689459342338941,0.3820444742838542,0.44627711554131205,0.3820444742838542
1524,50.8,0,0,1,0.0,-1.0,0.1699371337890625,0.7063270082763667,0.3760732014973958,0.4523113669384765,0.3760732014973958
1525,50.833333333333336,0,0,1,0.0,-1.0,0.1465911865234375,0.7395694536136512,0.3793589274088542,0.4486853786566667,0.3793589274088542
1526,50.86666666666667,0,0,1,0.0,-1.0,0.12353006998697917,0.7744499139455758,0.39208984375,0.4351809061178402,0.39208984375
1527,50.9,0,0,1,0.0,-1.0,0.09968058268229167,0.8126333505001426,0.4061126708984375,0.4201682778728597,0.4061126708984375
1528,50.93333333333333,0,0,1,0.0,-1.0,0.076812744140625,0.8511269788528455,0.4153696695963542,0.4100257637809157,0.4153696695963542
1529,50.96666666666667,0,0,1,0.0,-1.0,0.049550374348958336,0.9003490419649931,0.4155324300130208,0.40935746244230664,0.4155324300130208
1530,51.0,0,0,1,0.0,-1.0,0.0207977294921875,0.9565724289382694,0.4094645182291667,0.4156290389261871,0.4094645182291667
1531,51.03333333333333,0,0,1,0.0,-1.0,0.0059051513671875,0.987427785511692,0.3987579345703125,0.4270146613943364,0.3987579345703125
1532,51.06666666666667,0,0,1,0.0,-1.0,0.005411783854166667,0.9884673122195042,0.3887430826822917,0.4376734776734244,0.3887430826822917
1533,51.1,0,0,1,0.0,-1.0,0.0056610107421875,0.9879318094380196,0.3812611897786458,0.44519410702881224,0.3812611897786458
1534,51.13333333333333,0,0,1,0.0,-1.0,0.0057830810546875,0.9876632848924926,0.3774820963541667,0.4483560433119779,0.3774820963541667
1535,51.166666666666664,0,0,1,0.0,-1.0,0.006113688151041667,0.9869557312877145,0.3790842692057292,0.4455704798246073,0.3790842692057292
1536,51.2,0,0,1,0.0,-1.0,0.0068359375,0.985418198746997,0.380706787109375,0.44268595453338866,0.380706787109375
1537,51.233333333333334,0,0,1,0.0,-1.0,0.0065155029296875,0.9860817285992718,0.3782297770182292,0.4444397078896799,0.3782297770182292
1538,51.266666666666666,0,0,1,0.0,-1.0,0.007354736328125,0.984294060355015,0.3714752197265625,0.4512792581034122,0.3714752197265625
1539,51.3,0,0,1,0.0,-1.0,0.007771809895833333,0.9833983828424836,0.362030029296875,0.46139653383995904,0.362030029296875
1540,51.333333333333336,0,0,1,0.0,-1.0,0.007654825846354167,0.9836355019134246,0.3552449544270833,0.46852803985857316,0.3552449544270833
1541,51.36666666666667,0,0,1,0.0,-1.0,0.0080108642578125,0.98287795702707,0.3525644938151042,0.4703831609837367,0.3525644938151042
1542,51.4,0,0,1,0.0,-1.0,0.008504231770833334,0.9818241384689652,0.3522796630859375,0.46910206243192176,0.3522796630859375
1543,51.43333333333333,0,0,1,0.0,-1.0,0.008829752604166666,0.981126071815358,0.3535970052083333,0.4666860231169797,0.3535970052083333
1544,51.46666666666667,0,0,1,0.0,-1.0,0.01025390625,0.9781091636558161,0.3529103597005208,0.46786698621608946,0.3529103597005208
1545,51.5,0,0,1,0.0,-1.0,0.0155487060546875,0.9670178706519954,0.3483378092447917,0.4742623908319523,0.3483378092447917
1546,51.53333333333333,0,0,1,0.0,-1.0,0.021158854166666668,0.9554333847511962,0.3416493733723958,0.4828179864182404,0.3416493733723958
1547,51.56666666666667,0,0,1,0.0,-1.0,0.025416056315104168,0.9468276441914677,0.3385060628255208,0.48669422058126977,0.3385060628255208
1548,51.6,0,0,1,0.0,-1.0,0.027669270833333332,0.9424266024733314,0.3368937174479167,0.4876720357282454,0.3368937174479167
1549,51.63333333333333,0,0,1,0.0,-1.0,0.029805501302083332,0.9382518469283587,0.3359527587890625,0.4875393452523171,0.3359527587890625
1550,51.666666666666664,0,0,1,0.0,-1.0,0.0340728759765625,0.9297529501511661,0.3403371175130208,0.4817549739982998,0.3403371175130208
1551,51.7,0,0,1,0.0,-1.0,0.0366973876953125,0.9243585840612856,0.3433481852213542,0.478411313538045,0.3433481852213542
1552,51.733333333333334,0,0,1,0.0,-1.0,0.035196940104166664,0.9271003939564608,0.34588623046875,0.47588159861274226,0.34588623046875
1553,51.766666666666666,0,0,1,0.0,-1.0,0.035527547200520836,0.9263116083087194,0.346649169921875,0.4747302041152486,0.346649169921875
1554,51.8,0,0,1,0.0,-1.0,0.032847086588541664,0.9315325467988522,0.3420664469401042,0.47872412562948474,0.3420664469401042
1555,51.833333333333336,0,0,1,0.0,-1.0,0.029210408528645832,0.938645107862526,0.3371785481770833,0.48209584505921943,0.3371785481770833
1556,51.86666666666667,0,0,1,0.0,-1.0,0.023783365885416668,0.9495107287337059,0.3334757486979167,0.48449114541963856,0.3334757486979167
1557,51.9,0,0,1,0.0,-1.0,0.018178304036458332,0.9610352614004678,0.3355662027994792,0.4823632124976428,0.3355662027994792
1558,51.93333333333333,0,0,1,0.0,-1.0,0.016754150390625,0.9639453486508655,0.342498779296875,0.47745029292880076,0.342498779296875
1559,51.96666666666667,0,0,1,0.0,-1.0,0.016448974609375,0.9645524762199429,0.352752685546875,0.469844520525281,0.352752685546875
1560,52.0,0,0,1,0.0,-1.0,0.0161590576171875,0.9651583163847697,0.3612925211588542,0.46280509359550814,0.3612925211588542
1561,52.03333333333333,0,0,1,0.0,-1.0,0.0148773193359375,0.967857601020124,0.3623046875,0.4619769662153328,0.3623046875
1562,52.06666666666667,0,0,1,0.0,-1.0,0.0139007568359375,0.9699087407569891,0.3582814534505208,0.46559221175363585,0.3582814534505208
1563,52.1,0,0,1,0.0,-1.0,0.012898763020833334,0.9720255119151175,0.3521728515625,0.47145140444398614,0.3521728515625
1564,52.13333333333333,0,0,1,0.0,-1.0,0.012115478515625,0.9736802296662396,0.351531982421875,0.4724496502903554,0.351531982421875
1565,52.166666666666664,0,0,1,0.0,-1.0,0.010899861653645834,0.9762736863536318,0.3564402262369792,0.4681371523502972,0.3564402262369792
1566,52.2,0,0,1,0.0,-1.0,0.0101165771484375,0.9779488889178283,0.3630421956380208,0.4619752333880031,0.3630421956380208
1567,52.233333333333334,0,0,1,0.0,-1.0,0.009328206380208334,0.9796627481391948,0.3675486246744792,0.4575977785311115,0.3675486246744792
1568,52.266666666666666,0,0,1,0.0,-1.0,0.009195963541666666,0.9799673139136353,0.3678029378255208,0.45722903157228967,0.3678029378255208
1569,52.3,0,0,1,0.0,-1.0,0.008641560872395834,0.9811890609190513,0.367950439453125,0.45710407417011356,0.367950439453125
1570,52.333333333333336,0,0,1,0.0,-1.0,0.017384847005208332,0.9626257016789176,0.3692576090494792,0.45621377530227936,0.3692576090494792
1571,52.36666666666667,0,0,1,0.0,-1.0,0.041798909505208336,0.912697511170629,0.3757781982421875,0.4503516877638798,0.3757781982421875
1572,52.4,0,0,1,0.0,-1.0,0.062082926432291664,0.8727809743413621,0.3892618815104167,0.4373677754753036,0.3892618815104167
1573,52.43333333333333,0,0,1,0.0,-1.0,0.07632954915364583,0.8448341730733363,0.4039510091145833,0.4230211507877992,0.4039510091145833
1574,52.46666666666667,0,0,1,0.0,-1.0,0.09267679850260417,0.8136281201460236,0.4199167887369792,0.4073901217287472,0.4199167887369792
1575,52.5,0,0,1,0.0,-1.0,0.10220845540364583,0.7959160202075414,0.4290771484375,0.39836652163583575,0.4290771484375
1576,52.53333333333333,0,0,1,0.0,-1.0,0.10918172200520833,0.7827257252874327,0.4278615315755208,0.3992242240662199,0.4278615315755208
1577,52.56666666666667,0,0,1,0.0,-1.0,0.11405436197916667,0.7728930811705237,0.4334564208984375,0.39345983142886287,0.4334564208984375
1578,52.6,0,0,1,0.0,-1.0,0.1236419677734375,0.7539561267882905,0.4328460693359375,0.39355711330506105,0.4328460693359375
1579,52.63333333333333,0,0,1,0.0,-1.0,0.1199493408203125,0.7560241281250895,0.4284413655598958,0.39738176578387563,0.4284413655598958
1580,52.666666666666664,0,0,1,0.0,-1.0,0.11342366536458333,0.7620933445314285,0.42987060546875,0.3954406455768962,0.42987060546875
1581,52.7,0,0,1,0.0,-1.0,0.12606302897135416,0.7330054217136913,0.4261881510416667,0.3986767810854765,0.4261881510416667
1582,52.733333333333334,0,0,1,0.0,-1.0,0.131439208984375,0.7164574661406422,0.4277140299479167,0.39669388624127455,0.4277140299479167
1583,52.766666666666666,0,0,1,0.0,-1.0,0.11501057942708333,0.7427309389521655,0.4329477945963542,0.3919408087612527,0.4329477945963542
1584,52.8,0,0,1,0.0,-1.0,0.12825520833333334,0.7284319968816491,0.4249216715494792,0.4024191581856695,0.4249216715494792
1585,52.833333333333336,0,0,1,0.0,-1.0,0.1303558349609375,0.7274614150999106,0.4579925537109375,0.36964614026222953,0.4579925537109375
1586,52.86666666666667,0,0,1,0.0,-1.0,0.06856791178385417,0.8394067774698999,0.4662119547526042,0.3620903936204428,0.4662119547526042
1587,52.9,0,0,1,0.0,-1.0,0.050511678059895836,0.8782922972412762,0.4799448649088542,0.34988695281106563,0.4799448649088542
1588,52.93333333333333,0,0,1,0.0,-1.0,0.045110066731770836,0.8919601782987397,0.484832763671875,0.3458697593587682,0.484832763671875
1589,52.96666666666667,0,0,1,0.0,-1.0,0.036875406901041664,0.911916018364363,0.4832051595052083,0.34743451625417043,0.4832051595052083
1590,53.0,0,0,1,0.0,-1.0,0.033203125,0.9209456762496666,0.4802449544270833,0.3501406994457299,0.4802449544270833
1591,53.03333333333333,0,0,1,0.0,-1.0,0.030537923177083332,0.9272608014358059,0.4800465901692708,0.3503205752448799,0.4800465901692708
1592,53.06666666666667,0,0,1,0.0,-1.0,0.026423136393229168,0.9366522811980309,0.4843648274739583,0.3465423683107239,0.4843648274739583
1593,53.1,0,0,1,0.0,-1.0,0.0268402099609375,0.9357169638064788,0.4922231038411458,0.3397805154152054,0.4922231038411458
1594,53.13333333333333,0,0,1,0.0,-1.0,0.026387532552083332,0.9370198351640503,0.50091552734375,0.33232417870002434,0.50091552734375
1595,53.166666666666664,0,0,1,0.0,-1.0,0.025151570638020832,0.9401888439322061,0.5074971516927084,0.3266455465851085,0.5074971516927084
1596,53.2,0,0,1,0.0,-1.0,0.0255126953125,0.9395860027949066,0.5107930501302084,0.3237898251446013,0.5107930501302084
1597,53.233333333333334,0,0,1,0.0,-1.0,0.0284576416015625,0.9331870350709974,0.5087636311848959,0.32556976976601637,0.5087636311848959
1598,53.266666666666666,0,0,1,0.0,-1.0,0.033701578776041664,0.9221588462632075,0.5021820068359375,0.331362622795843,0.5021820068359375
1599,53.3,0,0,1,0.0,-1.0,0.037455240885416664,0.9148033531135691,0.4924062093098958,0.3400611299441455,0.4924062093098958
1600,53.333333333333336,0,0,1,0.0,-1.0,0.03521728515625,0.9201767692166096,0.4870198567708333,0.34488335099154055,0.4870198567708333
1601,53.36666666666667,0,0,1,0.0,-1.0,0.03515625,0.9205387502564707,0.4844462076822917,0.34721267701784975,0.4844462076822917
1602,53.4,0,0,1,0.0,-1.0,0.032582600911458336,0.9262895244721807,0.4861806233723958,0.34568094595781634,0.4861806233723958
1603,53.43333333333333,0,0,1,0.0,-1.0,0.028101603190104168,0.9361800779581729,0.4911956787109375,0.34119505752322987,0.4911956787109375
1604,53.46666666666667,0,0,1,0.0,-1.0,0.026387532552083332,0.9400700122886713,0.4974873860677083,0.33556622668463654,0.4974873860677083
1605,53.5,0,0,1,0.0,-1.0,0.027475992838541668,0.9378434748678688,0.502197265625,0.33132882518526885,0.502197265625
1606,53.53333333333333,0,0,1,0.0,-1.0,0.027837117513020832,0.937128338268822,0.5041097005208334,0.3295673390350113,0.5041097005208334
1607,53.56666666666667,0,0,1,0.0,-1.0,0.025975545247395832,0.9411692830410001,0.5035603841145834,0.3300259887784486,0.5035603841145834
1608,53.6,0,0,1,0.0,-1.0,0.022328694661458332,0.9490483860635787,0.5011393229166666,0.3322113649384384,0.5011393229166666
1609,53.63333333333333,0,0,1,0.0,-1.0,0.0184783935546875,0.9574628025230496,0.5001220703125,0.3331800158608287,0.5001220703125
1610,53.666666666666664,0,0,1,0.0,-1.0,0.017954508463541668,0.9585024571416099,0.4960276285807292,0.33687051706850346,0.4960276285807292
1611,53.7,0,0,1,0.0,-1.0,0.018931070963541668,0.9561926536708114,0.4929148356119792,0.3396521231129572,0.4929148356119792
1612,53.733333333333334,0,0,1,0.0,-1.0,0.019261678059895832,0.9553666715697371,0.48980712890625,0.34240589000859667,0.48980712890625
1613,53.766666666666666,0,0,1,0.0,-1.0,0.01910400390625,0.9556897515957992,0.4865926106770833,0.34527513366873647,0.4865926106770833
1614,53.8,0,0,1,0.0,-1.0,0.0188140869140625,0.9563020937030766,0.486785888671875,0.34510745861028524,0.486785888671875
1615,53.833333333333336,0,0,1,0.0,-1.0,0.017801920572916668,0.958535397819449,0.4913889567057292,0.34099923052892533,0.4913889567057292
1616,53.86666666666667,0,0,1,0.0,-1.0,0.017389933268229168,0.9594882789699757,0.4967397054036458,0.3362368760438219,0.4967397054036458
1617,53.9,0,0,1,0.0,-1.0,0.016713460286458332,0.961051503691009,0.5007069905598959,0.33269517899463136,0.5007069905598959
1618,53.93333333333333,0,0,1,0.0,-1.0,0.015874226888020832,0.9629884224536784,0.5024007161458334,0.3311752174081184,0.5024007161458334
1619,53.96666666666667,0,0,1,0.0,-1.0,0.014841715494791666,0.9653911500024406,0.5010884602864584,0.33233664452623957,0.5010884602864584
1620,54.0,0,0,1,0.0,-1.0,0.013926188151041666,0.9675317232013213,0.4992116292317708,0.33400922400541155,0.4992116292317708
1621,54.03333333333333,0,0,1,0.0,-1.0,0.0130462646484375,0.9696153872752984,0.4986470540364583,0.33450569719265255,0.4986470540364583
1622,54.06666666666667,0,0,1,0.0,-1.0,0.012959798177083334,0.9698957745148336,0.4994303385416667,0.3337784091324202,0.4994303385416667
1623,54.1,0,0,1,0.0,-1.0,0.015177408854166666,0.9649610153015016,0.5016530354817709,0.3317411351520133,0.5016530354817709
1624,54.13333333333333,0,0,1,0.0,-1.0,0.017384847005208332,0.9601212568479389,0.5033518473307291,0.330150747945362,0.5033518473307291
1625,54.166666666666664,0,0,1,0.0,-1.0,0.021977742513020832,0.950205677034498,0.5013376871744791,0.3317918580078618,0.5013376871744791
1626,54.2,0,0,1,0.0,-1.0,0.026611328125,0.9403927709641378,0.4991709391276042,0.33366430432738714,0.4991709391276042
1627,54.233333333333334,0,0,1,0.0,-1.0,0.0254364013671875,0.9429431647564805,0.5012563069661459,0.33181895526970706,0.5012563069661459
1628,54.266666666666666,0,0,1,0.0,-1.0,0.019587198893229168,0.9556783542573299,0.5018310546875,0.3313036791779504,0.5018310546875
1629,54.3,0,0,1,0.0,-1.0,0.015726725260416668,0.9642531983520454,0.5012563069661459,0.33176004912139034,0.5012563069661459
1630,54.333333333333336,0,0,1,0.0,-1.0,0.0171051025390625,0.9612796176800934,0.5020243326822916,0.33097343614661084,0.5020243326822916
1631,54.36666666666667,0,0,1,0.0,-1.0,0.018529256184895832,0.958265086052777,0.5039418538411459,0.329155034952197,0.5039418538411459
1632,54.4,0,0,1,0.0,-1.0,0.019022623697916668,0.9572919969309373,0.5045827229817709,0.32848083152402463,0.5045827229817709
1633,54.43333333333333,0,0,1,0.0,-1.0,0.018218994140625,0.9591464575246283,0.5036722819010416,0.3291728192922998,0.5036722819010416
1634,54.46666666666667,0,0,1,0.0,-1.0,0.015604654947916666,0.9649725495306634,0.50244140625,0.3301757223351763,0.50244140625
1635,54.5,0,0,1,0.0,-1.0,0.012674967447916666,0.971497509660588,0.5011749267578125,0.3312310803810008,0.5011749267578125
1636,54.53333333333333,0,0,1,0.0,-1.0,0.012029012044270834,0.9729926155033298,0.4986317952473958,0.33346100435613346,0.4986317952473958
1637,54.56666666666667,0,0,1,0.0,-1.0,0.011566162109375,0.974077240947536,0.4968159993489583,0.33508782749668675,0.4968159993489583
1638,54.6,0,0,1,0.0,-1.0,0.010981241861979166,0.9754336630665619,0.4947865804036458,0.3369068413020758,0.4947865804036458
1639,54.63333333333333,0,0,1,0.0,-1.0,0.010762532552083334,0.9759768205699655,0.4932352701822917,0.33831303440223165,0.4932352701822917
1640,54.666666666666664,0,0,1,0.0,-1.0,0.010533650716145834,0.9765219449023717,0.4916432698567708,0.3397488686169653,0.4916432698567708
1641,54.7,0,0,1,0.0,-1.0,0.01007080078125,0.9775961561705232,0.48974609375,0.3414777492161752,0.48974609375
1642,54.733333333333334,0,0,1,0.0,-1.0,0.010833740234375,0.9759779848019141,0.4879659016927083,0.343101376849389,0.4879659016927083
1643,54.766666666666666,0,0,1,0.0,-1.0,0.0118255615234375,0.9738712704525213,0.4865010579427083,0.34447624682036593,0.4865010579427083
1644,54.8,0,0,1,0.0,-1.0,0.011744181315104166,0.9741069910311677,0.4851837158203125,0.34571650393990594,0.4851837158203125
1645,54.833333333333336,0,0,1,0.0,-1.0,0.012613932291666666,0.9722835992281146,0.4837392171223958,0.347107777380807,0.4837392171223958
1646,54.86666666666667,0,0,1,0.0,-1.0,0.012980143229166666,0.9715320690929977,0.4823862711588542,0.34841029893245906,0.4823862711588542
1647,54.9,0,0,1,0.0,-1.0,0.0132293701171875,0.9710315156055924,0.4808197021484375,0.34990573730181906,0.4808197021484375
1648,54.93333333333333,0,0,1,0.0,-1.0,0.0132293701171875,0.9710734513585703,0.4800364176432292,0.3506691667784614,0.4800364176432292
1649,54.96666666666667,0,0,1,0.0,-1.0,0.013697306315104166,0.9701059181056665,0.4788970947265625,0.3517329217256153,0.4788970947265625
1650,55.0,0,0,1,0.0,-1.0,0.013712565104166666,0.9701003538104167,0.4780426025390625,0.35252830535553914,0.4780426025390625
1651,55.03333333333333,0,0,1,0.0,-1.0,0.013783772786458334,0.9699583222585821,0.4775492350260417,0.35299311511324083,0.4775492350260417
1652,55.06666666666667,0,0,1,0.0,-1.0,0.013722737630208334,0.9700944771819856,0.47650146484375,0.3539826641074877,0.47650146484375
1653,55.1,0,0,1,0.0,-1.0,0.013086954752604166,0.9714590546338411,0.4750315348307292,0.35539698480316717,0.4750315348307292
1654,55.13333333333333,0,0,1,0.0,-1.0,0.013153076171875,0.9713228908755258,0.4726969401041667,0.3576405353719023,0.4726969401041667
1655,55.166666666666664,0,0,1,0.0,-1.0,0.013275146484375,0.971063723105589,0.4696400960286458,0.3605855609742973,0.4696400960286458
1656,55.2,0,0,1,0.0,-1.0,0.013580322265625,0.970411307730725,0.4660288492838542,0.36406404955675115,0.4660288492838542
1657,55.233333333333334,0,0,1,0.0,-1.0,0.013493855794270834,0.9705987709366739,0.4627532958984375,0.36722333127944734,0.4627532958984375
1658,55.266666666666666,0,0,1,0.0,-1.0,0.013092041015625,0.9714618610858818,0.4595082600911458,0.3703194457350492,0.4595082600911458
1659,55.3,0,0,1,0.0,-1.0,0.012237548828125,0.973302371911817,0.4554850260416667,0.37410217055276096,0.4554850260416667
1660,55.333333333333336,0,0,1,0.0,-1.0,0.0116119384765625,0.9746604588062522,0.4514923095703125,0.37783179438142245,0.4514923095703125
1661,55.36666666666667,0,0,1,0.0,-1.0,0.011011759440104166,0.9759702686904492,0.44830322265625,0.38081286375391465,0.44830322265625
1662,55.4,0,0,1,0.0,-1.0,0.010004679361979166,0.9781644550952984,0.4463043212890625,0.38269583418969044,0.4463043212890625
1663,55.43333333333333,0,0,1,0.0,-1.0,0.009267171223958334,0.9797786127877461,0.4450836181640625,0.3838552491162791,0.4450836181640625
1664,55.46666666666667,0,0,1,0.0,-1.0,0.009129842122395834,0.9801024320192343,0.4441019694010417,0.38477082916842786,0.4441019694010417
1665,55.5,0,0,1,0.0,-1.0,0.008707682291666666,0.9810419122785987,0.4431915283203125,0.38557683575237744,0.4431915283203125
1666,55.53333333333333,0,0,1,0.0,-1.0,0.008534749348958334,0.981447741031702,0.441864013671875,0.3867236823472574,0.441864013671875
1667,55.56666666666667,0,0,1,0.0,-1.0,0.00823974609375,0.9821046094936419,0.440582275390625,0.3877892699060734,0.440582275390625
1668,55.6,0,0,1,0.0,-1.0,0.008168538411458334,0.9822870204066754,0.439361572265625,0.388789184352751,0.439361572265625
1669,55.63333333333333,0,0,1,0.0,-1.0,0.007771809895833333,0.9831672851576123,0.4385833740234375,0.38937398247667204,0.4385833740234375
1670,55.666666666666664,0,0,1,0.0,-1.0,0.007593790690104167,0.983574706485078,0.4375813802083333,0.39017631392886715,0.4375813802083333
1671,55.7,0,0,1,0.0,-1.0,0.007619222005208333,0.9835437284976851,0.4359334309895833,0.39160303374048877,0.4359334309895833
1672,55.733333333333334,0,0,1,0.0,-1.0,0.007481892903645833,0.9838584189956053,0.434356689453125,0.39297825044365076,0.434356689453125
1673,55.766666666666666,0,0,1,0.0,-1.0,0.0076904296875,0.9834305162088826,0.4334309895833333,0.3938475932768911,0.4334309895833333
1674,55.8,0,0,1,0.0,-1.0,0.007695515950520833,0.9834415272569883,0.433349609375,0.39397459770303217,0.433349609375
1675,55.833333333333336,0,0,1,0.0,-1.0,0.007268269856770833,0.9843669768062318,0.4338175455729167,0.3935616089217616,0.4338175455729167
1676,55.86666666666667,0,0,1,0.0,-1.0,0.0103302001953125,0.9778838615506562,0.4339141845703125,0.3934223970174917,0.4339141845703125
1677,55.9,0,0,1,0.0,-1.0,0.020594278971354168,0.9565037338338969,0.4335886637369792,0.3935962789798247,0.4335886637369792
1678,55.93333333333333,0,0,1,0.0,-1.0,0.0276641845703125,0.9421475962109569,0.433807373046875,0.3931504521182866,0.433807373046875
1679,55.96666666666667,0,0,1,0.0,-1.0,0.031611124674479164,0.9342846289598566,0.4315032958984375,0.3951402663834777,0.4315032958984375
1680,56.0,0,0,1,0.0,-1.0,0.029154459635416668,0.9393974231412525,0.4338938395182292,0.3927259174093653,0.4338938395182292
1681,56.03333333333333,0,0,1,0.0,-1.0,0.055135091145833336,0.8894022178024032,0.4339345296223958,0.3930778434473262,0.4339345296223958
1682,56.06666666666667,0,0,1,0.0,-1.0,0.0754241943359375,0.8534531613965942,0.4286295572916667,0.3988487126122122,0.4286295572916667
1683,56.1,0,0,1,0.0,-1.0,0.08575948079427083,0.8366248433961214,0.4262491861979167,0.4016614921236286,0.4262491861979167
1684,56.13333333333333,0,0,1,0.0,-1.0,0.08045450846354167,0.8468469845418974,0.4251759847005208,0.402995241987598,0.4251759847005208
1685,56.166666666666664,0,0,1,0.0,-1.0,0.057795206705729164,0.8877444385672728,0.425506591796875,0.40278100528822947,0.425506591796875
1686,56.2,1,1,1,0.0,-1.0,0.035085042317708336,0.9302305664324577,0.428375244140625,0.39998814515566994,0.428375244140625
1687,56.233333333333334,1,1,1,0.0,-1.0,0.015553792317708334,0.9683770586799231,0.4300944010416667,0.3982395969102893,0.4300944010416667
1688,56.266666666666666,1,1,1,0.0,-1.0,0.0112457275390625,0.9770043511752338,0.4312489827473958,0.39704649140937215,0.4312489827473958
1689,56.3,1,1,1,0.0,-1.0,0.009958902994791666,0.9796157769356353,0.4319407145182292,0.396288656108685,0.4319407145182292
1690,56.333333333333336,1,1,1,0.0,-1.0,0.011205037434895834,0.9771196587910749,0.4305318196614583,0.3975628492018266,0.4305318196614583
1691,56.36666666666667,1,1,1,0.0,-1.0,0.012237548828125,0.9750781755762645,0.4280497233072917,0.3999041219146309,0.4280497233072917
1692,56.4,1,1,1,0.0,-1.0,0.014760335286458334,0.9700745446066958,0.4245096842447917,0.40336058865775093,0.4245096842447917
1693,56.43333333333333,1,1,1,0.0,-1.0,0.016184488932291668,0.9673183838310071,0.4195760091145833,0.40830801479990275,0.4195760091145833
1694,56.46666666666667,1,1,1,0.0,-1.0,0.018117268880208332,0.9635981508528744,0.4149525960286458,0.4130477277147039,0.4149525960286458
1695,56.5,1,1,1,0.0,-1.0,0.0196685791015625,0.9606745797262837,0.4123128255208333,0.4158561580724088,0.4123128255208333
1696,56.53333333333333,1,1,1,0.0,-1.0,0.021219889322916668,0.9577686543822898,0.4112447102864583,0.4170617455790488,0.4112447102864583
1697,56.56666666666667,1,1,1,0.0,-1.0,0.022013346354166668,0.9563596295374395,0.4114125569661458,0.41697291850108437,0.4114125569661458
1698,56.6,1,1,1,0.0,-1.0,0.0235748291015625,0.9534766439462933,0.4122772216796875,0.4161416710552529,0.4122772216796875
1699,56.63333333333333,1,1,1,0.0,-1.0,0.025075276692708332,0.9507146590741025,0.4126230875651042,0.41580581389587434,0.4126230875651042
1700,56.666666666666664,1,1,1,0.0,-1.0,0.026158650716145832,0.9487538771372411,0.4132080078125,0.41521451293542666,0.4132080078125
1701,56.7,1,1,1,0.0,-1.0,0.027496337890625,0.9463103116015656,0.4138387044270833,0.4145698917568659,0.4138387044270833
1702,56.733333333333334,1,1,1,0.0,-1.0,0.0285491943359375,0.9443937700281579,0.4115041097005208,0.41687932810690276,0.4115041097005208
1703,56.766666666666666,1,1,1,0.0,-1.0,0.030125935872395832,0.9414718284872947,0.4072723388671875,0.4210654057057017,0.4072723388671875
1704,56.8,1,1,1,0.0,-1.0,0.031346638997395836,0.9392058852435956,0.4031626383463542,0.4250570830266957,0.4031626383463542
1705,56.833333333333336,1,1,1,0.0,-1.0,0.0327301025390625,0.9366116136621847,0.4011383056640625,0.42679423730866467,0.4011383056640625
1706,56.86666666666667,1,1,1,0.0,-1.0,0.034525553385416664,0.9332186937039326,0.4002583821614583,0.42722464601267446,0.4002583821614583
1707,56.9,1,1,1,0.0,-1.0,0.037333170572916664,0.927910888657207,0.3997853597005208,0.4271913931940415,0.3997853597005208
1708,56.93333333333333,1,1,1,0.0,-1.0,0.040242513020833336,0.9223993535443494,0.3987630208333333,0.4278172548422903,0.3987630208333333
1709,56.96666666666667,1,1,1,0.0,-1.0,0.0429534912109375,0.9172378926822111,0.3980916341145833,0.42815726159166,0.3980916341145833
1710,57.0,1,1,1,0.0,-1.0,0.046173095703125,0.9111247000322896,0.3989919026692708,0.42687150201305313,0.3989919026692708
1711,57.03333333333333,1,1,1,0.0,-1.0,0.048624674479166664,0.906395708261212,0.3995259602864583,0.42594432724873854,0.3995259602864583
1712,57.06666666666667,1,1,1,0.0,-1.0,0.054453531901041664,0.8956434176162213,0.4026285807291667,0.4227588663869152,0.4026285807291667
1713,57.1,1,1,1,0.0,-1.0,0.075347900390625,0.8588727317871698,0.4141337076822917,0.41210634132646456,0.4141337076822917
1714,57.13333333333333,1,1,1,0.0,-1.0,0.08450826009114583,0.8437017240707235,0.4188385009765625,0.4081305430317533,0.4188385009765625
1715,57.166666666666664,1,1,1,0.0,-1.0,0.07108561197916667,0.8670055397860804,0.4228871663411458,0.40409978739940533,0.4228871663411458
1716,57.2,1,1,1,0.0,-1.0,0.062357584635416664,0.8822712276249438,0.4253946940104167,0.40146161642956557,0.4253946940104167
1717,57.233333333333334,1,1,1,0.0,-1.0,0.057856241861979164,0.8901387500997096,0.423553466796875,0.40298287337984917,0.423553466796875
1718,57.266666666666666,1,1,1,0.0,-1.0,0.055745442708333336,0.8937315265443244,0.4203440348307292,0.405713627738879,0.4203440348307292
